sentence,kmeans_cluster,x,y
shop đoạn í,9,-4.263282,11.503231
mua hehe,9,-25.227245,11.061098
tẹo đchi shop đổi,9,-35.58889,14.533605999999999
shop nồi nấu chậm,9,-5.160664,10.737416
đơn 1 triệu fr ship shop,9,-3.392901,7.471983
đẩy tháo khung thành xe đạp 3 bánh,9,0.8910959999999999,30.949322
hướng,9,-19.338442,4.298535
hướng lắp,9,-15.454334,5.3506480000000005
miếng bo góc bàn,9,-29.026819,6.189932
mua trực tiếp,9,-7.0000729999999995,6.321629
ghế oto steadi môlight,9,-31.101606,18.270661999999998
ship 1 cam bé gái,9,-2.292945,30.155528999999998
ghế 3h chiều,9,-5.888088,19.207701
thảm xpe hãng,9,-21.040205,32.622741999999995
nhìu mẫu,9,-30.832024,21.155527
mẫu ch ảnh,9,-5.599276000000001,28.084921
hi s,9,-7.6062899999999996,11.986445
uh đồ rẻ ship đắt phí cảm ơn shop tư vấn nha,9,-1.5922129999999999,3.877102
bóng vẽ hollq,9,-29.383013000000002,27.868851
đàn nhạc,9,1.586946,14.759901000000001
ok ghế,9,-12.02698,31.460024
mẫu yếm silicon,9,-26.141588,24.676174
umoo đệm tháo shop,9,-2.3998779999999997,14.76327
inbox giùm hộp đựng mỹ phẩm,9,-9.344673,10.137214
dòng umoo shop,9,-3.0908830000000003,14.431434
lắp ráp hả shop,9,-0.866282,18.180086
550k hả shop,9,-5.358246,13.815097
1 nối 3 6m,9,-15.245482999999998,21.233839
shop thảm nhạc kèm kệ chưz a bé nằm,9,-1.405691,23.798872
set bàn nàybnh đấy,9,-11.778608,18.136839000000002
4250k hả shop,9,-5.504814,13.672482
gối chaó nguoc bé 1 jo,9,-24.668064,20.049774
seo vô link shop gửi giá vói shop báo giá,9,4.225849,21.760439
chi tiết quây đi,9,-6.054298999999999,21.963670999999998
size 31 5,9,-18.474062,11.628838
size to 430k,9,-25.792376,28.542646
bé 7m,9,-20.494003,26.647440000000003
uki giúp shop gập gọn,9,-6.293882,1.954849
sợ xe nhật lỗi cục xoay,9,-15.220576000000001,11.960467
shop giúp gập gọn,9,-4.460101,2.646571
shop xe hôm bữa hôm lắp thử gập gọn gập,9,-10.107961,4.0563
mua tiến áp,9,-30.645931,2.8309159999999998
video sử dụng hàng xích 110v,9,-17.104319,6.204308999999999
kiểu,9,-14.950576000000002,17.110819
kiểu,9,-14.950853,17.110838
uh mẫu xẹp,9,-31.125187,14.746165
mấy mấy shop,9,7.140016999999999,25.325336
shop check nhe,9,-1.382236,3.492607
shop mẫu nha,9,-12.90058,30.491388
nôi nau chao shop,9,-35.895512,15.808584
hình ràng,9,-23.185719,-1.175006
mua 2 nối 2 size nha,9,-6.922600999999999,30.434368
2 nối 2 nha 1 12cm 1 36cm,9,-14.291120999999999,19.666611
tầm 1 triệu,9,-2.3617369999999998,30.720284000000003
hix 2 miếng kịp,9,-26.311575,8.324995
1 6m x 1 8m,9,-17.222895,20.08824
nhựa kia,9,-22.386471,32.75882
ghế chp bé đặt hàng shopee tiện,9,-7.698708,6.138325
tiền thú nhún ngựa nha,9,-2.586345,12.577136
1 tàu,9,-15.275241000000001,20.951223000000002
ảnh nhea,9,-23.266661,-1.2735450000000001
1 80 cm 1 70 cm,9,-21.322384,18.872667
đo,9,-29.264946000000002,3.643869
2 đen 341 vũ tông phan,9,-25.614601,4.403027
mua đi du lịch,9,-14.535578,12.741387
mua làn,9,-25.252845999999998,11.050456
phụ tùng áo vải nôi,9,-26.639557,5.4608419999999995
lắp bé sơ sinh,9,-15.541307999999999,26.239489000000003
nhạc,9,-8.236355,21.110178
sẵn,9,-8.715921,18.090448000000002
nguyên set qây,9,-33.654514,9.33195
hả shop nhầm,9,6.010584,22.249918
bé 7m,9,-20.494003,26.647440000000003
shop gối chống trào ngược babymoov,9,-35.690887,12.820348
ghế ghế đí trũng bé nằm,9,-16.803812,31.02763
cọc 1 triệu,9,-16.426437,19.636599
195x2 mua 1,9,-17.401548000000002,18.428871
báo giá giúp,9,-15.438267999999999,37.043564
chút,9,-23.023964000000003,2.300175
báo giá bé snà vwoí,9,-24.3521,24.153391
shop báo 4890k,9,-15.947928,1.9444279999999998
ghế gửi ảnh,9,-10.641225,35.050335
kèm đai shop ui,9,-0.33177399999999996,22.793592
đặt ghế giao kịp kg,9,-6.654561999999999,6.157454
kiểu,9,-14.949739000000001,17.110560999999997
hdan lắp,9,-27.881003999999997,0.8258340000000001
đồ pin kg,9,1.819718,14.897843
đặt địu bé hwa,9,-10.746514999999999,8.496248
shop gửi kệ tu,9,-5.293887000000001,2.276248
mặt bàn thay đổi kg shop,9,0.8701059999999999,16.761181
hôm bữa báo 680k,9,-14.452604000000001,0.005138
đem tặng,9,-23.277102,15.268013
đợt mua ghế ship 100k,9,1.9747580000000002,16.409126
thiết su mua lắm,9,-23.157419,10.5805
thảm 0768483584,9,-28.312164000000003,26.675311999999998
bé nhws,9,-20.662518,26.620296000000003
gthieu chỗ shop nhá,9,-35.41312,14.713173999999999
quen mua,9,-24.205374,11.898342
tủ kệ hola trắng-xanh bảng hàng kệ pier hồng nha,9,-13.112910000000001,9.782627
shop mũ gội đầu lâyd ghế,9,-20.984194,12.124215
nôi,9,-4.207431,22.264301
chậu nhựa,9,-30.431134999999998,25.044674
hình chữ l lắp,9,-16.827744,5.58101
combo quây bóng trò bé,9,-22.745237,35.812401
hôm tặng 2 muộn sr,9,-13.130519,12.031744
đồ tựa lưng vàng bàn,9,-22.342476,18.690969
ghế 4 khay,9,-11.442575999999999,26.904921999999996
shop báo giá giúp nha,9,-13.92164,35.443565
nhạc,9,-8.236375,21.110214000000003
pro 3 pro 2,9,-26.02424,15.012135999999998
pro 2,9,-27.603835999999998,13.989642000000002
xong quên khuấy đi đặt mua,9,-10.414074000000001,1.2654219999999998
rời set shô,9,-33.666977,9.343405
ghế chỉnh độ ngả ghế,9,-12.077345,27.501803999999996
shop ghế bniu,9,-5.02838,17.268946
inbox,9,-17.272985000000002,1.061962
2 nha,9,-14.054647000000001,33.459446
shop pá cũi kề giường mastela mua shop bé nằm thể shop up hộ tly gửi shop phí,9,-0.552816,17.948387
mấy shop gửi xe tải 30k ship,9,-3.754667,7.272725
hãng đẹp,9,-16.173889000000003,8.761603
gối trẻ sơ sinh,9,-21.171164,8.02135
9 ghế xe đẩy đi đảm bảo an toàn bé nhoi cỡ lật,9,-11.579336,24.548935
í mẫu vinng mua đảo chiều kiểu joovy í,9,-18.021524,13.601414000000002
đảo chiều mẫu shop,9,5.439222,21.411392000000003
chờ bé nằm,9,-15.572631,26.264914
mua nôi rung kiza,9,-23.532974,12.157069
nhiệt kế hồng ngoại hả,9,-14.894272,10.228598
tủ dầy dặn shop,9,-36.14526,15.955421
shop gửi đồ,9,-13.768286999999999,33.070648
shop bổ sung giùm,9,-38.059771999999995,15.736726999999998
2 sẵn,9,-5.03817,29.854595
okie 1,9,-16.877396,20.416367
sẵn,9,-8.716219,18.090298
hình hiển,9,-23.247515,-1.2163389999999998
kia nôi rời,9,-14.820682999999999,16.027227
buôn đồ mẹ bé,9,-16.067692,25.336223999999998
bàn xếp hình,9,-11.754371,22.354225
chống bụi bé shop,9,-1.330534,22.372135
tầm mấy hàng z shop,9,-3.873817,3.177437
mua shop 1450k,9,-6.718464999999999,15.71365
báo giá giúp,9,-15.438462,37.043628999999996
coa hàng cũ lý giá đắt,9,-1.376755,9.961304
ảnh là 3 kệ kiên tiếp đấy ạ,9,-22.450142,8.433098
shop giải thích rõ nha,9,-37.387962,16.576057000000002
ok kip thi báo đi mua quà,9,-10.05467,3.8811949999999995
ừm mẫu,9,-30.850233000000003,21.142006
mua tầm 2 triệu trở,9,-3.9430199999999997,26.544363
vận báo shop,9,6.37903,27.499104
size l 2 kệ phụ 2,9,-20.637028,29.622637
bé bám chỗ,9,-16.680058,24.781111
tháo vặn ngc lắp tháo,9,-28.897112,1.050949
ghế nằm mùa hè,9,-19.928314,15.626771
ghế nhảy bé 7m,9,-20.550596,25.322409
860 1090 shop,9,-39.207954,16.995678
mẫu 5 in 1,9,-13.876829,21.657837
mua trk tiếp,9,-23.734683999999998,10.851572
nối 2 trụ cầu phụ kiện nối chữ u chữ y,9,-27.397356,9.880572
saominhf shopee quây,9,-9.147528999999999,7.542922
cấn bé,9,-18.021809,27.575302
mặt bàn hình lego ha shop,9,-2.5429720000000002,23.743612
1 triệu hả,9,-3.1981759999999997,31.579102000000002
giá nhiệt kế,9,1.953768,27.329815000000004
1 mẫu trẻ mẫu giáo,9,-19.477989,30.115425
chất đắt 4-5 triệu kia,9,-25.742844,4.541811
tất 550 shop,9,-37.326614,16.548801
địu aprica bé chật,9,-23.327564000000002,19.306061
bô đặt bồn bé,9,-10.786028,8.540691
size to size trung vay shop,9,0.057829,28.523968
4 mẫu hả shop,9,5.88861,25.28908
ghế xong morekiss,9,-18.291441,15.312860999999998
sinh mua,9,-8.5024,27.969448
shop giá nhiệt kế,9,6.169052,23.524548
mẫu den co shop 1 500k,9,-11.270850999999999,15.615948000000001
hollar bé 2,9,-18.924589,29.477529999999998
bật nhạc,9,-26.764587,5.80673
ảnh mẫu,9,-8.311509,33.108212
link shopee thú nhún đi shop,9,-7.464716,5.577255
2 triệu đổ,9,-26.398733,14.191523000000002
thanks s,9,-3.384922,10.494183999999999
mua triệu,9,-8.423414999999999,28.568056
bé bé minhf rút gọn,9,-18.631189000000003,27.331417
mẫu tầm 4 5 trăm shop,9,0.76763,15.726745000000001
full set 7 món hình,9,-11.592511,17.997797
kèm áo mưa,9,-23.197083,16.237631
tải hình,9,-22.820026000000002,-0.89149
túi đựng gói gửi hình,9,-11.761931,4.524764
mua địu,9,-8.28838,26.022043
đặt 2 2m 1 1m6,9,-6.406735,28.819668
nôi joie sansa,9,-29.200901,6.406898
shop mastela sg301,9,-5.345008,15.316714000000001
mastela sg301 shop,9,-5.345008,15.316713
mua nè,9,-9.573733,24.205585
ghế ô tô trẻ lí shop,9,-1.5413459999999999,21.419022000000002
coi mua,9,-24.147976,12.056849
địu,9,-22.465904000000002,7.982657000000001
đặt ghế mastela shopee cb xog hàng,9,-9.014455,5.757975
shop mẫu 2019 mẫu cũ,9,-3.719444,17.810949
shop jumper rô,9,-38.926155,16.965232999999998
1 thảm xốp,9,-21.162725,37.013618
trẻ 2,9,-4.130074,30.54475
joie,9,-4.1926440000000005,22.367373999999998
giá shopee,9,-17.268652,35.135796
ghế ô tô joie gemm bé sinh,9,-13.528973,27.909340000000004
tặng phao bơi,9,-16.689142,11.140554
hôm sn bé mùa khuyến mại,9,-16.163874,10.116230999999999
ghế zaracos,9,-16.689585,31.225306
mẫu joie dây an toàn ghế,9,2.2008360000000002,13.462616
kho shop thể 2 shop,9,5.387298,23.934412
video gửi shop,9,-4.502294999999999,1.5522559999999999
mua tặng thui,9,-9.435903999999999,25.384888
chút,9,-23.024887,2.3005240000000002
thú nhún gửi ảnh,9,-11.570002,6.149161
trẻ mấy,9,-3.7553769999999997,26.563723
chac thui cũi,9,-31.631643,24.555389
sẵn,9,-8.715941,18.091179
shop mẫu giường giành bé bế 18,9,-24.516039000000003,26.265831
gửi ốc vặn shop,9,-11.572989,2.456753
shop thang bô ốc lắp,9,-2.002281,15.241710999999999
đồ giá hả a,9,2.4946900000000003,28.516182
bé cứng cổ,9,-18.011910999999998,23.718838
đỡ cổ bé,9,-15.551538,25.913618
mấy shop,9,7.505577000000001,25.397130999999998
thùng to,9,-19.090526999999998,11.559511
bé mấy biêtw,9,-18.043556,26.044575
chạy pin shop,9,-3.308306,11.483047000000001
giá vovo 2 chiều 2020,9,0.133757,26.425960999999997
nâng bé,9,-18.593011999999998,27.390828999999997
mẫu sale 3890k shop,9,-5.028911,15.884194
to phân vân zaracos joie aprica,9,-27.69874,5.888225
gấp y sử dụng,9,-16.233068,10.532803999999999
kì mua shopee,9,-9.332461,6.019443
chia 2,9,-27.779825,13.888712
oki t2 lắp giùm,9,-28.83568,0.6626920000000001
bỉm pampẻ size,9,-31.469803000000002,24.310381
ghế gỗ kg,9,-11.453653,28.161949
mấy cân,9,-12.875748,12.395647
kiếm tạm bé,9,-23.731209,19.487612
mấy đóng cửa,9,-12.317346,11.504375
đàn piano mini đàn tặng mua bỉm mẻié,9,-23.203674,15.544932999999999
chút,9,-23.024437,2.300976
shop piano bé,9,-0.8435540000000001,23.231773
shop coi mẫu đặt,9,0.299311,19.898275
mẫu đuọce,9,-30.859915,21.135784
ghế hàng shop,9,-12.798637,32.328598
shop shopee giá 1300k,9,4.227258,21.970341
shop khuyến mại miếng xốp dải,9,-32.529175,12.347392999999999
mỉnhf ghế rung mẫu,9,-24.115597,24.165032999999998
shop hỗ trợ dùm,9,-2.036832,4.613281
sinh đầu shop tư vấn,9,3.168827,25.428089
gập gọn,9,-26.389848999999998,17.306982
1750k bé mấy trở,9,-22.761751,20.271112
ấm mấy tiếng shop,9,-5.44316,11.904657
giá ủ đơn đi shop,9,5.264722,21.099895
shop báo giá xe joie pact flẽble,9,-4.053974,18.531029
lẻ,9,-31.247667,9.031799000000001
mua lẻ,9,-8.401377,26.105324
chạy pin shop,9,-3.308007,11.482615
đi lắp,9,-0.306611,7.2428490000000005
mấy lắp,9,-6.941806,28.383377000000003
mua nối 12cm,9,-23.644676,11.950998
tết ghế rung báo nha,9,0.789119,18.994808
tết mua,9,-24.013796,12.04439
1 269k,9,-19.773415,20.080696
2 89k,9,-28.538477,13.605056
dính liền rời shop,9,-35.718941,15.071466000000001
9 89k hả shop,9,-5.095476000000001,12.105210000000001
kệ thay,9,-20.369019,8.341787
kệ hả,9,-1.279142,26.652034999999998
shop kệ đựng đồ bé toyhouse,9,-1.171251,23.163975
1 chai 1 gói,9,-16.768787,20.527418
mua kệ chữ a thui,9,-16.132282,7.412960000000001
mua hả,9,-6.960136,29.836012
nôi,9,-4.207605,22.264404000000003
bàn ghế lắp lego ok shop,9,2.7673240000000003,23.271407999999997
bê tầng 3,9,-26.202841,7.268096000000001
chiều shipper giúp tầng 3 bầu shop,9,-6.883742,1.936707
2 đơn vị vận áp dụng mã,9,-19.630272,2.605582
inbox bảng vẽ holla,9,-26.935476,27.944952
sale mấy shop,9,5.851667,22.720871
hàng tờ hướng sử dụng hộp ráp,9,-20.102301,2.222112
vận chủyent xe viettel,9,-27.249884,16.671806
ok vòng xuân đỉnh bây đồ bé,9,-19.611023,7.072056
mẹ bé tín trống,9,-24.363251,19.614166
hướng,9,-19.338442,4.298535
shop áo dặm,9,-2.3229290000000002,19.929344
shop địu ẻo 360,9,-37.520286999999996,15.715734
mua mẫu in the rai,9,-23.566641,12.901917
ghế joei dreamer,9,-31.056028,18.265907000000002
shop mấy khuyến mại,9,-0.119255,15.560293
i hình,9,-22.775839,-0.8835129999999999
hôm lọ mua shop 1190k,9,-12.101401,2.441826
mái che shop,9,-4.645075,11.248122
ghế chỉnh độ shop,9,2.038332,24.365343
đặt inbox shop,9,-5.1090290000000005,5.1293370000000005
mua shopee mua kèm deal sốc shop,9,-9.671182,23.906597
shop set trang trí sinh nhật,9,-11.620461,17.826031
lắp nha shop,9,-14.094469,30.478033
gửi kèm đo chiều hươu cổ nha shop,9,-5.603614,6.176126
2 triệu chẵn shop,9,-4.158097,15.929673999999999
đằng mua 2 kia,9,-7.235325,19.404287
1 12,9,-15.336717000000002,20.811359
1 36,9,-16.916906,20.423359
mua chỉ mua nối mua chắn,9,-6.333434,27.143134999999997
hẹn trưa shop đồ,9,-5.491683999999999,11.130135000000001
mua face,9,-25.243548999999998,11.055041000000001
thể mua,9,-8.558100999999999,28.177298999999998
đặt ghế nhún đi,9,-9.657328,30.93129
len gia shop,9,-2.665788,10.597875
chẳng rẻ viettel mấy,9,-26.550463,3.135479
xe ta chở tận,9,-28.181763,17.601669
2 mã aỉay,9,-28.370817,12.436136
1 mã tất hình thức,9,-14.611415,7.921658
3 mã vận,9,2.211817,13.123926
áp báo,9,-15.798521,1.0961290000000001
huỷ đơn bàn,9,-10.423877000000001,4.104545
6 bàn,9,-0.9459770000000001,31.064968
mẫu khủng long mẫu,9,2.214611,13.434335
mái che tháo đx shop,9,-32.532425,12.662878
link ghế ô top joie môlight,9,-23.770070999999998,13.038525
ghế ô tô shop ship cod,9,5.592247,20.58267
shop xác giùm,9,-5.494387000000001,9.976141
lỗi comt vô ảnh xe vovo báo shop check inbox chủ quan gửi ảnh xách,9,-10.637214,4.07279
ghế y kia hiệu,9,-13.567738,16.505043
miếng nằm vệ sinh coa,9,-21.347595000000002,7.341703999999999
to lắm,9,-6.150709,21.761639000000002
ghế dặm dulich,9,-16.766998,31.307631
mua shop giới thiệu,9,-7.184079,15.225532000000001
sắm đồ bé sơ sinh,9,-19.169579000000002,23.318704999999998
xài shopee chỉ tiki a thoi đẻ mua máy tiki ghê gội đầu mua trực tiếp hả,9,-10.061047,1.314526
mua quây vuông góc nhg 1 cánh 2 1 cánh 4,9,-15.309479999999999,19.404934
ảnh mẫu sẵn,9,-7.951792,33.116112
tập đi ngại ok shop,9,-4.03901,6.878207000000001
bé vững,9,-20.568001000000002,26.6262
chăn nệm shop,9,-38.707588,16.91275
order đấy,9,-26.429359,2.89443
thảm đàm í,9,-26.242714000000003,27.734432
2 chỗ cửa,9,-3.8360220000000003,29.642193
tặng quà 3h chiều,9,-14.214282,11.970274
đầu chỉnh,9,-0.633666,8.549482000000001
rung,9,-28.659431,7.1580639999999995
chức năng rung động nôi,9,-21.336256,7.916374
chút,9,-23.025177,2.300752
nôi,9,-4.206556,22.26441
thảm vải dày,9,-24.752205,30.850642999999998
đặt 1m8 2m shop,9,-0.238358,19.294445
ok 2 giai nha,9,-5.3581389999999995,1.574518
gối nằm,9,-20.164742,8.139455
hình nha shop,9,-14.015639000000002,30.558334000000002
giá shopee 999k,9,-8.186032,8.878001
phù hợp bé 18m,9,-23.253304,19.223135
mẫu v3 mẫu,9,-24.52046,24.423502
chút,9,-23.024818,2.300816
shop mua dưỡng da sanosan,9,-33.836548,14.628959
2 hãng,9,-5.67148,30.443053999999997
1 chiều đắt,9,-12.139055,21.326235
1 650k,9,-19.827166000000002,20.093769
giá gian hàng,9,4.165932,19.454117
bô bé babyhop lai chua,9,-28.958849,5.650437
hai bọc gửi shop,9,-5.433928,2.427668
gửi thanks chắn vỏ thùng đi liệu,9,-11.159687,3.9581989999999996
cộng 1 3m,9,-21.562136,19.039812
xe kiểu chạy ác quy,9,-28.361719,17.686249
dòng 2018 shop,9,-34.611198,16.084751
coa nhạc shop,9,-3.285745,14.00092
kích thước đon hàng khui giao,9,-3.946619,20.963963
kiểu ghế sâu,9,-19.376783,16.536753
báo thanks shop,9,6.108422,27.196262
chạy thử vấn đề báo nha,9,-8.349611999999999,0.524546
cánh đẩy y hình bạ,9,-12.255301,13.581435999999998
mua 1 8x2 đệm vửa,9,-21.020861,18.772602
nối chuồng quây,9,-27.598333,28.806601
ghép cũi,9,-23.945982,32.046318
shop quẹt thẻ,9,-37.369392,16.514942
free size co giãn,9,-29.414181,6.150221
ảnh thực,9,-12.47118,6.581732000000001
ảnh thực tế,9,-23.139025,-1.529757
oh vay mua 2,9,-8.012527,23.374142000000003
ship 2 hộp bé,9,1.9204880000000002,30.133892
silicon xpe,9,-31.571692,24.095795000000003
địu infantino flip 4 in 1,9,-25.641827,5.680714
shop gấu bí ngô địu infantino,9,-32.417572,12.129710000000001
check 2,9,-7.733103999999999,7.185133
kg ghế đặt,9,-9.083871,31.534737
clip hướng sử dụng ghế,9,-13.36917,14.664606
tặng ghế đa năng sg116-04,9,-13.656585,18.381132
mấy tư shop,9,3.6804699999999997,28.700037
nối bé nằm shop,9,-0.71914,24.240641
mấy tư shop,9,3.6804699999999997,28.700037
phao cổ đi kèm bồn tắm,9,-16.357857,11.664491
mjk hoit mua bể bơi bé,9,-23.536087,17.45833
tất size lun,9,-28.559927000000002,23.873976000000003
đơn giản 100k hả,9,-13.911349,-0.327554
nhựa coa,9,-29.160301,24.363134
tháo lắp,9,-15.231544,5.349668
kthc hơi bé,9,-19.974277,23.213116
cũi vải joie,9,-23.045265,32.552925
kia mua chij,9,-24.053328,11.944496000000001
mẫu thiện chí mua giá thể,9,1.80991,28.660126
ghế vệ sinh bí nóng lưng,9,-27.506553999999998,7.480214
đặt quà sn bé tuần,9,-10.990861,8.940491
rộng 1 kiểu,9,-15.171632999999998,21.279799
báo giá giúp,9,-15.438277,37.043568
tầm mấy kg shop,9,5.665572,21.014167999999998
bô nhe bô tròn tiki shopee giá,9,-8.151365,5.436684
thảm nằm hàng shop,9,3.880128,24.220819
thảm 1m5,9,-28.210276,26.761171
chút thảm,9,-22.536703,34.029449
1 15m,9,-19.769985000000002,20.088427
chân rộng 1 15m,9,-19.484835,23.965521
shop gửi đồ,9,-13.768188,33.070656
mẫu cũi bào,9,-27.042353000000002,26.293490999999996
nhu cầu mua ghế ô tô bé sơ sinh,9,-21.58308,36.530594
giá xuất xứ nhe shop,9,-3.933721,14.467641
hả ch báo ch nha,9,-4.264266,2.959368
đồ phù hợp mua,9,-7.80863,24.077087
bé 13,9,-17.816593,27.72533
đai bé thất,9,-19.551014000000002,23.939203
tháp bóng ngé,9,-29.616837,27.441902000000002
1 cỡ,9,-20.103079,30.922665000000002
2 giai,9,-26.464035,14.172004999999999
đệm lắp,9,-15.206782,5.348814
tầm 2 phân,9,2.499047,15.829048
2 hở,9,-28.543457,13.590942000000002
chả lẽ shop lắp đệm,9,-32.880291,13.053106
to,9,-19.240953,37.123108
shop kệ đồ ngăn,9,-3.6640089999999996,14.671997
mẫu 6,9,-1.41313,28.126013
nửa sản phâmt,9,-26.212769,-0.895395
bé sơ sinh,9,-16.450279000000002,27.094584
rm mua thảm silicon,9,-25.110027,29.895063
giá 1 ha s 1m6 2m,9,-1.826287,28.016641999999997
1 gối rắn mua shopee,9,-11.163451,7.064349000000001
gọi mua ghế,9,-10.681022,31.805597
shop tiki xe đẩy aprica lũna comfort cts red,9,-29.147694,17.356144
bé địu gò hả,9,-13.766428,26.159897
địu hả,9,3.383918,15.373528
hình xếp nha shop,9,-4.312315,1.869786
mẫu siêu nhẹ siêu gọn,9,-28.588634000000003,17.945444000000002
giới thiệu mẫu đi,9,-12.142764,12.858482
shop treo nôi bé,9,-0.77505,23.741051000000002
1 ròi,9,-19.755898000000002,20.055309
1 40,9,-17.279459,20.102062
ok 1 35,9,-13.878779999999999,9.638621
shop báo giá combo giúp,9,6.665964,28.114458000000003
chụp ảnh,9,-11.863582000000001,6.476527
hàng ghế rung lay,9,-10.354357,4.351634
thảm ghép,9,-22.932001,34.632168
đặt bàn lego giá freeship,9,-4.216863,26.249151
lnao mastela 1015,9,-30.946509999999996,18.116974
hàng tiếp shop báo hĩ,9,-5.170908,1.327332
thảm silicon,9,-23.226294,35.171539
đchi mua nha,9,-8.250777000000001,2.7254959999999997
hình xe sư tử đầu bật nhạc,9,-13.132335999999999,23.558613
link gửi mẫu che chòi chân,9,-9.965185,30.295454
mua sẵn jk shopee giá,9,-1.172291,19.351963
giá shopee,9,-17.268753,35.135769
sẵn,9,-8.715605,18.091301
shop ảnh chụp,9,1.207432,20.578791
mẫu mjh ưng lắm,9,-30.536597999999998,12.918663
báo giá cũi giá ship 1 nguyễn huy tưởng,9,2.041339,28.048547999999997
bé 2 thag dug đuoc shop,9,-18.925262,15.178034
hãng hả shop,9,6.651911999999999,24.024675
nhựa tot,9,-31.682257,24.88135
shop xe bé độ 520k co khoản ạh,9,1.267794,17.374357
shop dàn phơi,9,-38.943737,16.952995
đặt chỗ ghế dặm dùm nhea,9,-6.460439,18.708745999999998
sẵn,9,-8.715857000000002,18.090525
hơi to phòng,9,-6.681074000000001,21.188419
địu,9,-22.465763,7.982699
1 nua,9,-15.190006,20.975168
đàn,9,1.7364540000000002,14.805713
mua shope,9,-24.165356,12.233789999999999
ghế rung địu,9,-12.137113000000001,27.813864000000002
mẫu cũi sẵn hàng,9,-6.928883,31.123299
bé 6m,9,-18.920641,27.337278
hai 2 rôi,9,-27.206833000000003,12.265042999999999
thảm 1m4 2m,9,-24.918062,30.863455
1 5m 2m,9,-16.379169,20.093063
rời,9,-31.168943,9.040378
2 2m 1 m8,9,-20.387884,30.027872
báo giá mẫu tham khảo thử nhen,9,-4.076843,15.576757999999998
mua trực tiếp đắt hả,9,-10.446914,9.819600999999999
thang shopee 450k,9,-10.772916,7.082375999999999
mua hai,9,-8.377624,27.657723999999998
đẹp rẻ mua,9,-8.519142,23.988728
gửi toy house 1 bánh 4 ghế,9,-11.638933999999999,22.426115
690k mua ghế,9,-16.053122000000002,30.355484000000004
990k 4 ghế,9,-18.569817999999998,16.065148999999998
690k nguyên bàn ghế,9,-13.005688000000001,27.398024
mẫu 690k 4 ghế,9,-12.067355000000001,27.953073999999997
1 sản phẩm fatz ok nồi nấu chậm fatz vẻ hãng,9,-7.8969320000000005,23.225647
thạch bàn,9,-23.165947,19.806355
lắp y hình,9,-15.237566000000001,5.345198
lắp cầu trượt de be choi thoi bt thay de cung hoi vướng,9,-31.787215999999997,8.883492
tra g giá gấp đôi,9,-11.809286,11.457974
mua sale 5 triệu đi,9,-3.539615,27.107151
đẹp hình,9,-12.132758,6.847746000000001
hướng,9,-19.338442,4.298535
chút,9,-23.024776,2.300955
